Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01270","Mushrooms and truffles","1981","1981","1000 US$","76","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01270","Mushrooms and truffles","1982","1982","1000 US$","123","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01270","Mushrooms and truffles","1983","1983","1000 US$","150","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01270","Mushrooms and truffles","1984","1984","1000 US$","121","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01270","Mushrooms and truffles","1985","1985","1000 US$","128","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01270","Mushrooms and truffles","1986","1986","1000 US$","143","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01270","Mushrooms and truffles","1987","1987","1000 US$","133","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01270","Mushrooms and truffles","1988","1988","1000 US$","291","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01270","Mushrooms and truffles","1989","1989","1000 US$","160","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01270","Mushrooms and truffles","1990","1990","1000 US$","378","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01270","Mushrooms and truffles","1991","1991","1000 US$","202","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01270","Mushrooms and truffles","1992","1992","1000 US$","2733","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01270","Mushrooms and truffles","1993","1993","1000 US$","7559","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01270","Mushrooms and truffles","1994","1994","1000 US$","9209","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01270","Mushrooms and truffles","1995","1995","1000 US$","8896","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01270","Mushrooms and truffles","1996","1996","1000 US$","8113","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01270","Mushrooms and truffles","1997","1997","1000 US$","912","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01270","Mushrooms and truffles","1998","1998","1000 US$","1241","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01270","Mushrooms and truffles","1999","1999","1000 US$","988","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01270","Mushrooms and truffles","2000","2000","1000 US$","1189","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01270","Mushrooms and truffles","2001","2001","1000 US$","1319","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01270","Mushrooms and truffles","2002","2002","1000 US$","2053","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01270","Mushrooms and truffles","2003","2003","1000 US$","2324","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01270","Mushrooms and truffles","2004","2004","1000 US$","2537","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01270","Mushrooms and truffles","2005","2005","1000 US$","2367","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01270","Mushrooms and truffles","2006","2006","1000 US$","2601","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01270","Mushrooms and truffles","2007","2007","1000 US$","3686","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01270","Mushrooms and truffles","2008","2008","1000 US$","5717","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01270","Mushrooms and truffles","2009","2009","1000 US$","40198","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01270","Mushrooms and truffles","2010","2010","1000 US$","68204","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01270","Mushrooms and truffles","2011","2011","1000 US$","79437","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01270","Mushrooms and truffles","2012","2012","1000 US$","69150","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01270","Mushrooms and truffles","2013","2013","1000 US$","12307","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01270","Mushrooms and truffles","2014","2014","1000 US$","9953","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01270","Mushrooms and truffles","2015","2015","1000 US$","4526","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01270","Mushrooms and truffles","2016","2016","1000 US$","6043","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01270","Mushrooms and truffles","2017","2017","1000 US$","3136","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01270","Mushrooms and truffles","2018","2018","1000 US$","4077","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01270","Mushrooms and truffles","2019","2019","1000 US$","20682","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01270","Mushrooms and truffles","2020","2020","1000 US$","23988","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01270","Mushrooms and truffles","2021","2021","1000 US$","32487","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","1961","1961","tonnes","671","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","1962","1962","tonnes","784","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","1963","1963","tonnes","935","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","1964","1964","tonnes","1144","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","1965","1965","tonnes","1331","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","1966","1966","tonnes","1415","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","1967","1967","tonnes","1285","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","1968","1968","tonnes","1097","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","1969","1969","tonnes","987","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","1970","1970","tonnes","1124","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","1971","1971","tonnes","1584","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","1972","1972","tonnes","3029","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","1973","1973","tonnes","3000","I","Imputed value"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","1974","1974","tonnes","3539","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","1975","1975","tonnes","4507","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","1976","1976","tonnes","4693","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","1977","1977","tonnes","4539","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","1978","1978","tonnes","5092","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","1979","1979","tonnes","4776","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","1980","1980","tonnes","4966","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","1981","1981","tonnes","5444","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","1982","1982","tonnes","5259","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","1983","1983","tonnes","5397","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","1984","1984","tonnes","6017","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","1985","1985","tonnes","9377","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","1986","1986","tonnes","8932","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","1987","1987","tonnes","10389","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","1988","1988","tonnes","13261","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","1989","1989","tonnes","18338","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","1990","1990","tonnes","26245","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","1991","1991","tonnes","22271","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","1992","1992","tonnes","20624","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","1993","1993","tonnes","24500","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","1994","1994","tonnes","37159","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","1995","1995","tonnes","29502","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","1996","1996","tonnes","33270","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","1997","1997","tonnes","28567","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","1998","1998","tonnes","30508","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","1999","1999","tonnes","34817","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","2000","2000","tonnes","39702","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","2001","2001","tonnes","49515","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","2002","2002","tonnes","51145","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","2003","2003","tonnes","51788","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","2004","2004","tonnes","41601","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","2005","2005","tonnes","52228","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","2006","2006","tonnes","40913","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","2007","2007","tonnes","49691","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","2008","2008","tonnes","71440","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","2009","2009","tonnes","43770","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","2010","2010","tonnes","40915","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","2011","2011","tonnes","37288","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","2012","2012","tonnes","37204","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","2013","2013","tonnes","32729","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","2014","2014","tonnes","34194.3","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","2015","2015","tonnes","32135.4","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","2016","2016","tonnes","30928.5","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","2017","2017","tonnes","31341.28","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","2018","2018","tonnes","30644.53","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","2019","2019","tonnes","44655.09","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","2020","2020","tonnes","45159.29","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01270","Mushrooms and truffles","2021","2021","tonnes","55903.79","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","1961","1961","1000 US$","571","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","1962","1962","1000 US$","657","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","1963","1963","1000 US$","811","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","1964","1964","1000 US$","939","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","1965","1965","1000 US$","1101","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","1966","1966","1000 US$","1163","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","1967","1967","1000 US$","1033","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","1968","1968","1000 US$","722","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","1969","1969","1000 US$","728","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","1970","1970","1000 US$","856","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","1971","1971","1000 US$","1251","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","1972","1972","1000 US$","2714","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","1973","1973","1000 US$","2800","I","Imputed value"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","1974","1974","1000 US$","2994","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","1975","1975","1000 US$","3732","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","1976","1976","1000 US$","3515","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","1977","1977","1000 US$","3452","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","1978","1978","1000 US$","5384","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","1979","1979","1000 US$","5531","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","1980","1980","1000 US$","5985","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","1981","1981","1000 US$","6054","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","1982","1982","1000 US$","5522","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","1983","1983","1000 US$","5186","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","1984","1984","1000 US$","5158","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","1985","1985","1000 US$","10442","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","1986","1986","1000 US$","17001","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","1987","1987","1000 US$","17926","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","1988","1988","1000 US$","26347","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","1989","1989","1000 US$","34811","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","1990","1990","1000 US$","56114","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","1991","1991","1000 US$","48384","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","1992","1992","1000 US$","47436","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","1993","1993","1000 US$","57424","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","1994","1994","1000 US$","64697","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","1995","1995","1000 US$","77511","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","1996","1996","1000 US$","92252","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","1997","1997","1000 US$","83260","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","1998","1998","1000 US$","90538","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","1999","1999","1000 US$","84188","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","2000","2000","1000 US$","79246","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","2001","2001","1000 US$","104439","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","2002","2002","1000 US$","95753","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","2003","2003","1000 US$","124135","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","2004","2004","1000 US$","110294","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","2005","2005","1000 US$","136551","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","2006","2006","1000 US$","140639","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","2007","2007","1000 US$","152565","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","2008","2008","1000 US$","178015","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","2009","2009","1000 US$","139713","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","2010","2010","1000 US$","123047","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","2011","2011","1000 US$","128850","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","2012","2012","1000 US$","125484","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","2013","2013","1000 US$","133679","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","2014","2014","1000 US$","138332","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","2015","2015","1000 US$","111157","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","2016","2016","1000 US$","101041","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","2017","2017","1000 US$","104577","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","2018","2018","1000 US$","102920","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","2019","2019","1000 US$","112928","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","2020","2020","1000 US$","132686","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","01270","Mushrooms and truffles","2021","2021","1000 US$","189450","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","1961","1961","tonnes","71","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","1962","1962","tonnes","3","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","1963","1963","tonnes","2","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","1964","1964","tonnes","2","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","1965","1965","tonnes","2","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","1966","1966","tonnes","14","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","1967","1967","tonnes","19","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","1968","1968","tonnes","32","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","1969","1969","tonnes","159","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","1970","1970","tonnes","198","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","1971","1971","tonnes","166","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","1972","1972","tonnes","341","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","1973","1973","tonnes","283","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","1974","1974","tonnes","330","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","1975","1975","tonnes","743","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","1976","1976","tonnes","335","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","1977","1977","tonnes","375","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","1978","1978","tonnes","319","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","1979","1979","tonnes","397","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","1980","1980","tonnes","423","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","1981","1981","tonnes","760","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","1982","1982","tonnes","728","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","1983","1983","tonnes","1665","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","1984","1984","tonnes","2584","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","1985","1985","tonnes","2324","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","1986","1986","tonnes","3238","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","1987","1987","tonnes","2496","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","1988","1988","tonnes","2714","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","1989","1989","tonnes","3175","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","1990","1990","tonnes","3089","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","1991","1991","tonnes","4294","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","1992","1992","tonnes","4218","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","1993","1993","tonnes","5185","T","Unofficial figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","1994","1994","tonnes","5991","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","1995","1995","tonnes","6480","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","1996","1996","tonnes","8751","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","1997","1997","tonnes","8572","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","1998","1998","tonnes","10449","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","1999","1999","tonnes","9419","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","2000","2000","tonnes","10406","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","2001","2001","tonnes","14789","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","2002","2002","tonnes","12598","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","2003","2003","tonnes","9484","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","2004","2004","tonnes","10956","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","2005","2005","tonnes","11892","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","2006","2006","tonnes","11338","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01270","Mushrooms and truffles","2007","2007","tonnes","9835","T","Unofficial figure"
